Entity,Code,Day,total_vaccinations
Equatorial Guinea,GNQ,2021-08-07,314289
Equatorial Guinea,GNQ,2021-08-12,322447
Equatorial Guinea,GNQ,2021-08-16,325449
Equatorial Guinea,GNQ,2021-08-18,329229
Equatorial Guinea,GNQ,2021-08-21,331807
Equatorial Guinea,GNQ,2021-08-24,336579
Equatorial Guinea,GNQ,2021-08-27,345719
Equatorial Guinea,GNQ,2021-09-02,353626
Equatorial Guinea,GNQ,2021-09-04,360446
Equatorial Guinea,GNQ,2021-09-08,364051
Equatorial Guinea,GNQ,2021-09-10,366836
Equatorial Guinea,GNQ,2021-09-13,370163
Equatorial Guinea,GNQ,2021-09-20,381835
Equatorial Guinea,GNQ,2021-09-30,397083
Equatorial Guinea,GNQ,2021-10-06,403814
Equatorial Guinea,GNQ,2021-10-09,410064
Equatorial Guinea,GNQ,2021-10-12,414506
Equatorial Guinea,GNQ,2021-10-16,419386
Equatorial Guinea,GNQ,2021-10-19,422768
Equatorial Guinea,GNQ,2021-10-21,424653
Equatorial Guinea,GNQ,2021-10-27,428106
Equatorial Guinea,GNQ,2021-10-29,431001
Equatorial Guinea,GNQ,2021-10-30,431640
Equatorial Guinea,GNQ,2021-11-03,433182
Equatorial Guinea,GNQ,2021-11-06,436479
Equatorial Guinea,GNQ,2021-11-10,438465
Equatorial Guinea,GNQ,2021-11-15,440310
Equatorial Guinea,GNQ,2021-11-17,441106
Equatorial Guinea,GNQ,2021-11-19,442855
Equatorial Guinea,GNQ,2021-11-22,443135
Equatorial Guinea,GNQ,2021-11-25,444989
Equatorial Guinea,GNQ,2021-11-29,445684
Equatorial Guinea,GNQ,2021-12-01,446624
Equatorial Guinea,GNQ,2021-12-14,448577
Equatorial Guinea,GNQ,2021-12-16,452572
Equatorial Guinea,GNQ,2021-12-22,452666
Equatorial Guinea,GNQ,2022-01-08,453502
Equatorial Guinea,GNQ,2022-01-18,455655
Estonia,EST,2020-12-27,191
Estonia,EST,2020-12-28,509
Estonia,EST,2020-12-29,876
Estonia,EST,2020-12-30,1889
Estonia,EST,2020-12-31,2475
Estonia,EST,2021-01-01,2475
Estonia,EST,2021-01-02,2505
Estonia,EST,2021-01-03,2523
Estonia,EST,2021-01-04,3165
Estonia,EST,2021-01-05,4977
Estonia,EST,2021-01-06,6588
Estonia,EST,2021-01-07,7930
Estonia,EST,2021-01-08,10144
Estonia,EST,2021-01-09,10695
Estonia,EST,2021-01-10,10918
Estonia,EST,2021-01-11,11767
Estonia,EST,2021-01-12,13347
Estonia,EST,2021-01-13,14741
Estonia,EST,2021-01-14,16521
Estonia,EST,2021-01-15,17802
Estonia,EST,2021-01-16,18022
Estonia,EST,2021-01-17,18115
Estonia,EST,2021-01-18,19143
Estonia,EST,2021-01-19,20296
Estonia,EST,2021-01-20,21775
Estonia,EST,2021-01-21,23938
Estonia,EST,2021-01-22,25433
Estonia,EST,2021-01-23,25691
Estonia,EST,2021-01-24,25852
Estonia,EST,2021-01-25,26877
Estonia,EST,2021-01-26,29237
Estonia,EST,2021-01-27,31358
Estonia,EST,2021-01-28,33807
Estonia,EST,2021-01-29,36981
Estonia,EST,2021-01-30,37798
Estonia,EST,2021-01-31,38336
Estonia,EST,2021-02-01,39901
Estonia,EST,2021-02-02,42624
Estonia,EST,2021-02-03,45702
Estonia,EST,2021-02-04,49272
Estonia,EST,2021-02-05,52287
Estonia,EST,2021-02-06,52835
Estonia,EST,2021-02-07,52893
Estonia,EST,2021-02-08,54476
Estonia,EST,2021-02-09,57579
Estonia,EST,2021-02-10,61064
Estonia,EST,2021-02-11,65056
Estonia,EST,2021-02-12,67357
Estonia,EST,2021-02-13,67639
Estonia,EST,2021-02-14,67700
Estonia,EST,2021-02-15,68535
Estonia,EST,2021-02-16,70909
Estonia,EST,2021-02-17,75211
Estonia,EST,2021-02-18,81487
Estonia,EST,2021-02-19,86229
Estonia,EST,2021-02-20,87035
Estonia,EST,2021-02-21,87866
Estonia,EST,2021-02-22,90809
Estonia,EST,2021-02-23,95486
Estonia,EST,2021-02-24,95947
Estonia,EST,2021-02-25,102382
Estonia,EST,2021-02-26,109803
Estonia,EST,2021-02-27,111247
Estonia,EST,2021-02-28,111553
Estonia,EST,2021-03-01,114995
Estonia,EST,2021-03-02,120228
Estonia,EST,2021-03-03,125494
Estonia,EST,2021-03-04,133082
Estonia,EST,2021-03-05,140148
Estonia,EST,2021-03-06,143892
Estonia,EST,2021-03-07,144891
Estonia,EST,2021-03-08,148543
Estonia,EST,2021-03-09,153635
Estonia,EST,2021-03-10,160044
Estonia,EST,2021-03-11,171101
Estonia,EST,2021-03-12,178696
Estonia,EST,2021-03-13,184194
Estonia,EST,2021-03-14,189468
Estonia,EST,2021-03-15,193073
Estonia,EST,2021-03-16,197599
Estonia,EST,2021-03-17,203007
Estonia,EST,2021-03-18,210386
Estonia,EST,2021-03-19,218940
Estonia,EST,2021-03-20,221217
Estonia,EST,2021-03-21,222561
Estonia,EST,2021-03-22,225045
Estonia,EST,2021-03-23,227964
Estonia,EST,2021-03-24,233555
Estonia,EST,2021-03-25,243533
Estonia,EST,2021-03-26,250178
Estonia,EST,2021-03-27,252559
Estonia,EST,2021-03-28,253089
Estonia,EST,2021-03-29,255351
Estonia,EST,2021-03-30,258869
Estonia,EST,2021-03-31,264809
Estonia,EST,2021-04-01,276651
Estonia,EST,2021-04-02,280580
Estonia,EST,2021-04-03,288954
Estonia,EST,2021-04-04,293097
Estonia,EST,2021-04-05,296545
Estonia,EST,2021-04-06,300085
Estonia,EST,2021-04-07,306052
Estonia,EST,2021-04-08,318896
Estonia,EST,2021-04-09,329452
Estonia,EST,2021-04-10,331035
Estonia,EST,2021-04-11,331365
Estonia,EST,2021-04-12,333225
Estonia,EST,2021-04-13,336067
Estonia,EST,2021-04-14,343198
Estonia,EST,2021-04-15,355575
Estonia,EST,2021-04-16,366960
Estonia,EST,2021-04-17,368983
Estonia,EST,2021-04-18,370371
Estonia,EST,2021-04-19,372948
Estonia,EST,2021-04-20,377110
Estonia,EST,2021-04-21,382137
Estonia,EST,2021-04-22,393581
Estonia,EST,2021-04-23,402371
Estonia,EST,2021-04-24,405377
Estonia,EST,2021-04-25,407737
Estonia,EST,2021-04-26,410913
Estonia,EST,2021-04-27,417656
Estonia,EST,2021-04-28,428687
Estonia,EST,2021-04-29,443154
Estonia,EST,2021-04-30,454777
Estonia,EST,2021-05-01,457761
Estonia,EST,2021-05-02,460176
Estonia,EST,2021-05-03,465845
Estonia,EST,2021-05-04,474424
Estonia,EST,2021-05-05,487284
Estonia,EST,2021-05-06,504509
Estonia,EST,2021-05-07,517974
Estonia,EST,2021-05-08,523430
Estonia,EST,2021-05-09,526605
Estonia,EST,2021-05-10,530876
Estonia,EST,2021-05-11,536957
Estonia,EST,2021-05-12,546811
Estonia,EST,2021-05-13,559435
Estonia,EST,2021-05-14,568045
Estonia,EST,2021-05-15,571475
Estonia,EST,2021-05-16,572438
Estonia,EST,2021-05-17,579313
Estonia,EST,2021-05-18,587147
Estonia,EST,2021-05-19,595984
Estonia,EST,2021-05-20,610463
Estonia,EST,2021-05-21,624564
Estonia,EST,2021-05-22,629412
Estonia,EST,2021-05-23,633138
Estonia,EST,2021-05-24,638575
Estonia,EST,2021-05-25,645528
Estonia,EST,2021-05-26,656812
Estonia,EST,2021-05-27,672753
Estonia,EST,2021-05-28,685041
Estonia,EST,2021-05-29,690214
Estonia,EST,2021-05-30,694739
Estonia,EST,2021-05-31,698406
Estonia,EST,2021-06-01,706891
Estonia,EST,2021-06-02,717740
Estonia,EST,2021-06-03,731559
Estonia,EST,2021-06-04,743015
Estonia,EST,2021-06-05,748201
Estonia,EST,2021-06-06,753376
Estonia,EST,2021-06-07,759591
Estonia,EST,2021-06-08,769056
Estonia,EST,2021-06-09,782330
Estonia,EST,2021-06-10,797064
Estonia,EST,2021-06-11,808777
Estonia,EST,2021-06-12,815556
Estonia,EST,2021-06-13,820107
Estonia,EST,2021-06-14,827773
Estonia,EST,2021-06-15,838178
Estonia,EST,2021-06-16,851237
Estonia,EST,2021-06-17,865126
Estonia,EST,2021-06-18,878990
Estonia,EST,2021-06-19,885186
Estonia,EST,2021-06-20,889192
Estonia,EST,2021-06-21,897673
Estonia,EST,2021-06-22,903461
Estonia,EST,2021-06-23,903587
Estonia,EST,2021-06-24,903758
Estonia,EST,2021-06-25,911296
Estonia,EST,2021-06-26,915718
Estonia,EST,2021-06-27,920111
Estonia,EST,2021-06-28,927447
Estonia,EST,2021-06-29,935760
Estonia,EST,2021-06-30,944487
Estonia,EST,2021-07-01,951724
Estonia,EST,2021-07-02,959003
Estonia,EST,2021-07-03,963957
Estonia,EST,2021-07-04,969394
Estonia,EST,2021-07-05,973963
Estonia,EST,2021-07-06,982207
Estonia,EST,2021-07-07,988649
Estonia,EST,2021-07-08,996597
Estonia,EST,2021-07-09,1003118
Estonia,EST,2021-07-10,1006314
Estonia,EST,2021-07-11,1010989
Estonia,EST,2021-07-12,1015348
Estonia,EST,2021-07-13,1021888
Estonia,EST,2021-07-14,1028899
Estonia,EST,2021-07-15,1036226
Estonia,EST,2021-07-16,1041070
Estonia,EST,2021-07-17,1042923
Estonia,EST,2021-07-18,1047225
Estonia,EST,2021-07-19,1052977
Estonia,EST,2021-07-20,1061034
Estonia,EST,2021-07-21,1067839
Estonia,EST,2021-07-22,1075475
Estonia,EST,2021-07-23,1082796
Estonia,EST,2021-07-24,1086106
Estonia,EST,2021-07-25,1089274
Estonia,EST,2021-07-26,1094814
Estonia,EST,2021-07-27,1100846
Estonia,EST,2021-07-28,1106251
Estonia,EST,2021-07-29,1111365
Estonia,EST,2021-07-30,1116336
Estonia,EST,2021-07-31,1119261
Estonia,EST,2021-08-01,1122010
Estonia,EST,2021-08-02,1127817
Estonia,EST,2021-08-03,1133898
Estonia,EST,2021-08-04,1139917
Estonia,EST,2021-08-05,1145186
Estonia,EST,2021-08-06,1151757
Estonia,EST,2021-08-07,1155221
Estonia,EST,2021-08-08,1157224
Estonia,EST,2021-08-09,1162620
Estonia,EST,2021-08-10,1168626
Estonia,EST,2021-08-11,1174189
Estonia,EST,2021-08-12,1179726
Estonia,EST,2021-08-13,1185463
Estonia,EST,2021-08-14,1189875
Estonia,EST,2021-08-15,1192149
Estonia,EST,2021-08-16,1197398
Estonia,EST,2021-08-17,1202146
Estonia,EST,2021-08-18,1207253
Estonia,EST,2021-08-19,1212812
Estonia,EST,2021-08-20,1214180
Estonia,EST,2021-08-21,1216869
Estonia,EST,2021-08-22,1218220
Estonia,EST,2021-08-23,1222172
Estonia,EST,2021-08-24,1226157
Estonia,EST,2021-08-25,1230474
Estonia,EST,2021-08-26,1234032
Estonia,EST,2021-08-27,1238586
Estonia,EST,2021-08-28,1242081
Estonia,EST,2021-08-29,1245673
Estonia,EST,2021-08-30,1249372
Estonia,EST,2021-08-31,1254196
Estonia,EST,2021-09-01,1256434
Estonia,EST,2021-09-02,1259726
Estonia,EST,2021-09-03,1262827
Estonia,EST,2021-09-04,1265853
Estonia,EST,2021-09-05,1268063
Estonia,EST,2021-09-06,1271571
Estonia,EST,2021-09-07,1274975
Estonia,EST,2021-09-08,1278164
Estonia,EST,2021-09-09,1281392
Estonia,EST,2021-09-10,1284753
Estonia,EST,2021-09-11,1287356
Estonia,EST,2021-09-12,1289344
Estonia,EST,2021-09-13,1292877
Estonia,EST,2021-09-14,1296780
Estonia,EST,2021-09-15,1300459
Estonia,EST,2021-09-16,1304048
Estonia,EST,2021-09-17,1307820
Estonia,EST,2021-09-18,1310665
Estonia,EST,2021-09-19,1312316
Estonia,EST,2021-09-20,1315282
Estonia,EST,2021-09-21,1319051
Estonia,EST,2021-09-22,1322817
Estonia,EST,2021-09-23,1326694
Estonia,EST,2021-09-24,1330877
Estonia,EST,2021-09-25,1334123
Estonia,EST,2021-09-26,1336041
Estonia,EST,2021-09-27,1337620
Estonia,EST,2021-09-28,1340857
Estonia,EST,2021-09-29,1343402
Estonia,EST,2021-09-30,1346051
Estonia,EST,2021-10-01,1348174
Estonia,EST,2021-10-02,1350193
Estonia,EST,2021-10-03,1350816
Estonia,EST,2021-10-04,1352448
Estonia,EST,2021-10-05,1354483
Estonia,EST,2021-10-06,1356382
Estonia,EST,2021-10-07,1358160
Estonia,EST,2021-10-08,1360256
Estonia,EST,2021-10-09,1362178
Estonia,EST,2021-10-10,1363293
Estonia,EST,2021-10-11,1364802
Estonia,EST,2021-10-12,1366647
Estonia,EST,2021-10-13,1368232
Estonia,EST,2021-10-14,1370102
Estonia,EST,2021-10-15,1372386
Estonia,EST,2021-10-16,1373438
Estonia,EST,2021-10-17,1374535
Estonia,EST,2021-10-18,1376195
Estonia,EST,2021-10-19,1377893
Estonia,EST,2021-10-20,1380201
Estonia,EST,2021-10-21,1382659
Estonia,EST,2021-10-22,1386381
Estonia,EST,2021-10-23,1388363
Estonia,EST,2021-10-24,1389677
Estonia,EST,2021-10-25,1392133
Estonia,EST,2021-10-26,1395373
Estonia,EST,2021-10-27,1398296
Estonia,EST,2021-10-28,1401073
Estonia,EST,2021-10-29,1404575
Estonia,EST,2021-10-30,1406164
Estonia,EST,2021-10-31,1407219
Estonia,EST,2021-11-01,1409414
Estonia,EST,2021-11-02,1411986
Estonia,EST,2021-11-03,1414594
Estonia,EST,2021-11-04,1417010
Estonia,EST,2021-11-05,1420056
Estonia,EST,2021-11-06,1421264
Estonia,EST,2021-11-07,1422055
Estonia,EST,2021-11-08,1423695
Estonia,EST,2021-11-09,1425564
Estonia,EST,2021-11-10,1427289
Estonia,EST,2021-11-11,1428807
Estonia,EST,2021-11-12,1430724
Estonia,EST,2021-11-13,1431467
Estonia,EST,2021-11-14,1431905
Estonia,EST,2021-11-15,1433326
Estonia,EST,2021-11-16,1434750
Estonia,EST,2021-11-17,1436155
Estonia,EST,2021-11-18,1437620
Estonia,EST,2021-11-19,1439447
Estonia,EST,2021-11-20,1440154
Estonia,EST,2021-11-21,1440800
Estonia,EST,2021-11-22,1441975
Estonia,EST,2021-11-23,1443434
Estonia,EST,2021-11-24,1444751
Estonia,EST,2021-11-25,1446118
Estonia,EST,2021-11-26,1447982
Estonia,EST,2021-11-27,1448772
Estonia,EST,2021-11-28,1449191
Estonia,EST,2021-11-29,1450417
Estonia,EST,2021-11-30,1451855
Estonia,EST,2021-12-01,1453255
Estonia,EST,2021-12-02,1454709
Estonia,EST,2021-12-03,1456588
Estonia,EST,2021-12-04,1457490
Estonia,EST,2021-12-05,1457844
Estonia,EST,2021-12-06,1459211
Estonia,EST,2021-12-07,1460835
Estonia,EST,2021-12-08,1462399
Estonia,EST,2021-12-09,1463938
Estonia,EST,2021-12-10,1466008
Estonia,EST,2021-12-11,1466754
Estonia,EST,2021-12-12,1467149
Estonia,EST,2021-12-13,1468493
Estonia,EST,2021-12-14,1470005
Estonia,EST,2021-12-15,1471528
Estonia,EST,2021-12-16,1472950
Estonia,EST,2021-12-17,1474870
Estonia,EST,2021-12-18,1475602
Estonia,EST,2021-12-19,1476024
Estonia,EST,2021-12-20,1477249
Estonia,EST,2021-12-21,1478760
Estonia,EST,2021-12-22,1480374
Estonia,EST,2021-12-23,1481039
Estonia,EST,2021-12-24,1481121
Estonia,EST,2021-12-25,1481166
Estonia,EST,2021-12-26,1481248
Estonia,EST,2021-12-27,1482461
Estonia,EST,2021-12-28,1483897
Estonia,EST,2021-12-29,1485122
Estonia,EST,2021-12-30,1486005
Estonia,EST,2021-12-31,1486141
Estonia,EST,2022-01-01,1486170
Estonia,EST,2022-01-02,1486446
Estonia,EST,2022-01-03,1487171
Estonia,EST,2022-01-04,1488309
Estonia,EST,2022-01-05,1489260
Estonia,EST,2022-01-06,1490350
Estonia,EST,2022-01-07,1491465
Estonia,EST,2022-01-08,1491918
Estonia,EST,2022-01-09,1492164
Estonia,EST,2022-01-10,1492793
Estonia,EST,2022-01-11,1493590
Estonia,EST,2022-01-12,1494483
Estonia,EST,2022-01-13,1495260
Estonia,EST,2022-01-14,1496266
Estonia,EST,2022-01-15,1496727
Estonia,EST,2022-01-16,1496927
Estonia,EST,2022-01-17,1497415
Estonia,EST,2022-01-18,1498086
Estonia,EST,2022-01-19,1498783
Estonia,EST,2022-01-20,1499368
Estonia,EST,2022-01-21,1500132
Estonia,EST,2022-01-22,1500460
Estonia,EST,2022-01-23,1500615
Estonia,EST,2022-01-24,1501067
Estonia,EST,2022-01-25,1501603
Estonia,EST,2022-01-26,1502109
Estonia,EST,2022-01-27,1502579
Estonia,EST,2022-01-28,1503201
Estonia,EST,2022-01-29,1503423
Estonia,EST,2022-01-30,1503592
Estonia,EST,2022-01-31,1503941
Estonia,EST,2022-02-01,1504347
Estonia,EST,2022-02-02,1504768
Eswatini,SWZ,2021-03-30,0
Eswatini,SWZ,2021-04-05,20262
Eswatini,SWZ,2021-04-08,27601
Eswatini,SWZ,2021-04-19,31846
Eswatini,SWZ,2021-04-20,32958
Eswatini,SWZ,2021-04-22,33279
Eswatini,SWZ,2021-04-23,33532
Eswatini,SWZ,2021-04-25,34897
Eswatini,SWZ,2021-05-13,35227
Eswatini,SWZ,2021-06-23,44305
Eswatini,SWZ,2021-06-25,46796
Eswatini,SWZ,2021-06-26,47623
Eswatini,SWZ,2021-07-06,48526
Eswatini,SWZ,2021-07-07,51451
Eswatini,SWZ,2021-07-14,60069
Eswatini,SWZ,2021-07-18,63425
Eswatini,SWZ,2021-07-21,65667
Eswatini,SWZ,2021-08-02,66408
Eswatini,SWZ,2021-08-03,76399
Eswatini,SWZ,2021-08-04,87998
Eswatini,SWZ,2021-08-05,103946
Eswatini,SWZ,2021-08-06,119426
Eswatini,SWZ,2021-08-07,119426
Eswatini,SWZ,2021-08-09,136164
Eswatini,SWZ,2021-08-10,149198
Eswatini,SWZ,2021-08-11,164120
Eswatini,SWZ,2021-08-12,181290
Eswatini,SWZ,2021-09-05,208541
Eswatini,SWZ,2021-09-08,210277
Eswatini,SWZ,2021-09-19,231078
Eswatini,SWZ,2021-09-22,239551
Eswatini,SWZ,2021-09-24,240002
Eswatini,SWZ,2021-09-29,248985
Eswatini,SWZ,2021-10-10,258552
Eswatini,SWZ,2021-10-11,266056
Eswatini,SWZ,2021-10-17,270643
Eswatini,SWZ,2021-10-24,273523
Eswatini,SWZ,2021-10-29,274379
Eswatini,SWZ,2021-11-01,279406
Eswatini,SWZ,2021-11-08,286670
Eswatini,SWZ,2021-11-11,293353
Eswatini,SWZ,2021-11-24,306445
Eswatini,SWZ,2021-12-03,327689
Eswatini,SWZ,2021-12-08,344255
Eswatini,SWZ,2021-12-14,375012
Eswatini,SWZ,2021-12-16,385304
Eswatini,SWZ,2021-12-23,396482
Eswatini,SWZ,2021-12-28,399616
Eswatini,SWZ,2022-01-03,404374
Eswatini,SWZ,2022-01-05,411013
Eswatini,SWZ,2022-01-08,417510
Eswatini,SWZ,2022-01-10,418229
Eswatini,SWZ,2022-01-13,427073
Eswatini,SWZ,2022-01-17,440245
Eswatini,SWZ,2022-01-23,460130
Eswatini,SWZ,2022-01-25,462652
Eswatini,SWZ,2022-02-01,475718
Ethiopia,ETH,2021-04-08,430000
Ethiopia,ETH,2021-04-28,1071485
Ethiopia,ETH,2021-04-29,1099614
Ethiopia,ETH,2021-04-30,1114500
Ethiopia,ETH,2021-05-01,1134885
Ethiopia,ETH,2021-05-02,1141092
Ethiopia,ETH,2021-05-03,1168268
Ethiopia,ETH,2021-05-04,1194578
Ethiopia,ETH,2021-05-05,1215934
Ethiopia,ETH,2021-05-06,1237826
Ethiopia,ETH,2021-05-07,1287801
Ethiopia,ETH,2021-05-08,1290828
Ethiopia,ETH,2021-05-09,1295723
Ethiopia,ETH,2021-05-10,1300775
Ethiopia,ETH,2021-05-11,1360752
Ethiopia,ETH,2021-05-12,1397647
Ethiopia,ETH,2021-05-13,1420251
Ethiopia,ETH,2021-05-14,1436665
Ethiopia,ETH,2021-05-15,1454503
Ethiopia,ETH,2021-05-16,1460021
Ethiopia,ETH,2021-05-17,1470079
Ethiopia,ETH,2021-05-18,1484820
Ethiopia,ETH,2021-05-19,1501724
Ethiopia,ETH,2021-05-20,1534280
Ethiopia,ETH,2021-05-21,1584156
Ethiopia,ETH,2021-05-22,1615117
Ethiopia,ETH,2021-05-23,1655244
Ethiopia,ETH,2021-05-24,1684450
Ethiopia,ETH,2021-05-25,1717481
Ethiopia,ETH,2021-05-26,1738550
Ethiopia,ETH,2021-05-27,1784722
Ethiopia,ETH,2021-05-28,1798140
Ethiopia,ETH,2021-05-29,1801175
Ethiopia,ETH,2021-05-30,1805006
Ethiopia,ETH,2021-05-31,1813739
Ethiopia,ETH,2021-06-01,1822343
Ethiopia,ETH,2021-06-02,1838569
Ethiopia,ETH,2021-06-03,1853259
Ethiopia,ETH,2021-06-04,1865958
Ethiopia,ETH,2021-06-05,1878367
Ethiopia,ETH,2021-06-06,1882719
Ethiopia,ETH,2021-06-07,1888214
Ethiopia,ETH,2021-06-08,1894717
Ethiopia,ETH,2021-06-09,1901363
Ethiopia,ETH,2021-06-10,1920676
Ethiopia,ETH,2021-06-11,1932522
Ethiopia,ETH,2021-06-12,1936566
Ethiopia,ETH,2021-06-13,1939970
Ethiopia,ETH,2021-06-14,1948073
Ethiopia,ETH,2021-06-15,1954623
Ethiopia,ETH,2021-06-16,1962486
Ethiopia,ETH,2021-06-17,1964005
Ethiopia,ETH,2021-06-18,1974476
Ethiopia,ETH,2021-06-19,1975727
Ethiopia,ETH,2021-06-20,1975957
Ethiopia,ETH,2021-06-22,1982320
Ethiopia,ETH,2021-06-23,1987301
Ethiopia,ETH,2021-06-24,1987927
Ethiopia,ETH,2021-06-25,1988335
Ethiopia,ETH,2021-06-26,1988902
Ethiopia,ETH,2021-06-27,1989297
Ethiopia,ETH,2021-06-28,2003226
Ethiopia,ETH,2021-06-29,2010091
Ethiopia,ETH,2021-06-30,2019163
Ethiopia,ETH,2021-07-01,2022116
Ethiopia,ETH,2021-07-02,2029761
Ethiopia,ETH,2021-07-03,2034764
Ethiopia,ETH,2021-07-04,2036792
Ethiopia,ETH,2021-07-05,2047751
Ethiopia,ETH,2021-07-06,2049573
Ethiopia,ETH,2021-07-07,2053298
Ethiopia,ETH,2021-07-08,2055126
Ethiopia,ETH,2021-07-09,2055593
Ethiopia,ETH,2021-07-10,2058122
Ethiopia,ETH,2021-07-11,2058333
Ethiopia,ETH,2021-07-12,2062456
Ethiopia,ETH,2021-07-13,2064777
Ethiopia,ETH,2021-07-14,2077549
Ethiopia,ETH,2021-07-15,2090997
Ethiopia,ETH,2021-07-16,2111842
Ethiopia,ETH,2021-07-17,2129768
Ethiopia,ETH,2021-07-20,2144550
Ethiopia,ETH,2021-07-22,2155657
Ethiopia,ETH,2021-07-23,2160707
Ethiopia,ETH,2021-07-24,2171831
Ethiopia,ETH,2021-07-25,2175114
Ethiopia,ETH,2021-07-26,2179990
Ethiopia,ETH,2021-07-27,2184338
Ethiopia,ETH,2021-07-28,2197813
Ethiopia,ETH,2021-07-29,2204417
Ethiopia,ETH,2021-07-30,2216338
Ethiopia,ETH,2021-07-31,2217097
Ethiopia,ETH,2021-08-02,2221206
Ethiopia,ETH,2021-08-03,2227813
Ethiopia,ETH,2021-08-04,2250893
Ethiopia,ETH,2021-08-05,2254270
Ethiopia,ETH,2021-08-06,2267254
Ethiopia,ETH,2021-08-08,2270390
Ethiopia,ETH,2021-08-09,2286107
Ethiopia,ETH,2021-08-10,2291339
Ethiopia,ETH,2021-08-11,2297485
Ethiopia,ETH,2021-08-12,2302496
Ethiopia,ETH,2021-08-13,2311076
Ethiopia,ETH,2021-08-16,2314394
Ethiopia,ETH,2021-08-17,2326531
Ethiopia,ETH,2021-08-23,2349283
Ethiopia,ETH,2021-08-24,2377658
Ethiopia,ETH,2021-08-25,2391026
Ethiopia,ETH,2021-08-26,2394866
Ethiopia,ETH,2021-08-27,2428296
Ethiopia,ETH,2021-08-28,2434041
Ethiopia,ETH,2021-08-29,2435730
Ethiopia,ETH,2021-08-30,2451758
Ethiopia,ETH,2021-08-31,2451950
Ethiopia,ETH,2021-09-01,2455791
Ethiopia,ETH,2021-09-02,2494451
Ethiopia,ETH,2021-09-03,2510989
Ethiopia,ETH,2021-09-04,2517808
Ethiopia,ETH,2021-09-05,2523079
Ethiopia,ETH,2021-09-06,2575687
Ethiopia,ETH,2021-09-07,2582951
Ethiopia,ETH,2021-09-08,2654956
Ethiopia,ETH,2021-09-09,2750241
Ethiopia,ETH,2021-09-11,2754008
Ethiopia,ETH,2021-09-13,2826786
Ethiopia,ETH,2021-09-14,2846240
Ethiopia,ETH,2021-09-15,2879482
Ethiopia,ETH,2021-09-16,2917433
Ethiopia,ETH,2021-09-17,2960109
Ethiopia,ETH,2021-09-18,2966309
Ethiopia,ETH,2021-09-19,3018870
Ethiopia,ETH,2021-09-20,3184627
Ethiopia,ETH,2021-09-21,3225168
Ethiopia,ETH,2021-09-22,3281470
Ethiopia,ETH,2021-09-23,3460250
Ethiopia,ETH,2021-09-24,3493470
Ethiopia,ETH,2021-09-25,3506187
Ethiopia,ETH,2021-09-26,3535329
Ethiopia,ETH,2021-09-27,3559648
Ethiopia,ETH,2021-09-28,3611020
Ethiopia,ETH,2021-09-29,3660632
Ethiopia,ETH,2021-09-30,3704307
Ethiopia,ETH,2021-10-01,3715801
Ethiopia,ETH,2021-10-03,3740160
Ethiopia,ETH,2021-10-04,3768872
Ethiopia,ETH,2021-10-05,3785076
Ethiopia,ETH,2021-10-06,3823185
Ethiopia,ETH,2021-10-07,3851109
